CustomerID,Years as Client,Total Products Purchased via the Bank,Client Salary,rfm_score,rfm_recency,Revenue Ranking,Salary Ranking,Balance Ranking,Overall_ranking,CreditScore,Geography,Gender,Age,Balance,Satisfaction_Score,Card_Type,Point_Earned,HasCrCard,IsActiveMember,Exited,Complain
15813532,5,2,32615,6,2,Normal,Middle Income,Minimal Balance,Normal Customer,625,France,Female,39,0,2,SILVER,269,Yes,No,No,No
15576760,5,2,196142,6,2,Low Spending and no Credit Card,Very High Income,Standard Balance,Normal Customer,673,Germany,Male,36,73088,3,GOLD,328,No,No,No,No
15732102,3,2,16999,8,2,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,656,Germany,Female,27,150905,4,GOLD,839,Yes,No,No,No
15739046,9,1,62981,12,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Loyal Customer,850,Spain,Female,23,143055,3,PLATINUM,930,No,Yes,No,No
15631927,7,2,185660,8,2,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,574,Spain,Female,28,0,1,PLATINUM,626,No,No,No,No
15672115,6,2,77332,9,4,Normal,Middle Income,Minimal Balance,Potential Customer,679,France,Male,60,0,4,DIAMOND,421,Yes,Yes,No,No
15618765,0,1,97339,7,4,Normal,High Income,Standard Balance,Potential Customer,530,Germany,Female,42,99948,4,DIAMOND,478,No,Yes,No,No
15679148,3,2,67234,7,2,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,508,France,Male,44,115451,5,GOLD,654,No,No,No,No
15728474,4,1,143783,10,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,558,Germany,Male,32,108236,4,DIAMOND,801,Yes,Yes,No,No
15636999,8,1,77661,7,2,Low Spending and no Credit Card,Middle Income,Minimal Balance,Potential Customer,414,France,Male,38,0,4,DIAMOND,258,No,Yes,Yes,Yes
15754261,2,2,89124,4,2,Normal,High Income,Standard Balance,Normal Customer,648,Spain,Male,42,98796,5,GOLD,365,Yes,No,No,No
15629150,1,2,70811,5,2,Normal,Middle Income,Minimal Balance,Normal Customer,721,France,Female,37,0,5,DIAMOND,420,Yes,No,No,No
15736274,8,2,17550,7,2,Low Spending and no Credit Card,Low Income,Minimal Balance,Potential Customer,751,France,Male,31,0,3,SILVER,341,No,No,No,No
15627697,2,2,21497,9,4,High Spending with no Credit Card,Low Income,Minimal Balance,Potential Customer,662,France,Male,34,0,4,GOLD,892,No,Yes,No,No
15721585,3,2,124749,7,4,Low Spending and no Credit Card,High Income,High Saving Balance,Potential Customer,628,Germany,Male,29,113147,2,PLATINUM,354,No,Yes,No,No
15639946,8,3,36051,8,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,597,Germany,Female,39,162532,2,SILVER,699,Yes,No,Yes,Yes
15792176,0,1,143682,9,4,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,698,Spain,Female,40,92053,4,DIAMOND,970,Yes,Yes,No,No
15699450,7,2,150695,9,4,Normal,Very High Income,Minimal Balance,Potential Customer,723,France,Male,48,0,1,PLATINUM,501,Yes,Yes,No,No
15729954,5,3,170487,6,1,Normal,Very High Income,Minimal Balance,Normal Customer,586,France,Female,28,0,2,PLATINUM,471,Yes,No,Yes,Yes
15600103,8,1,97684,11,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,633,Germany,Female,29,104944,4,DIAMOND,769,Yes,Yes,No,No
15786200,4,2,53520,5,2,Normal,Middle Income,Minimal Balance,Normal Customer,564,France,Male,31,0,4,PLATINUM,363,Yes,No,No,No
15797010,2,2,15201,7,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,649,France,Female,31,0,5,DIAMOND,993,Yes,No,No,No
15670172,4,1,196895,9,4,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,622,France,Female,30,107879,5,GOLD,623,No,Yes,No,No
15627352,7,1,4969,8,1,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,459,Germany,Male,46,110356,1,PLATINUM,997,Yes,No,Yes,Yes
15622494,2,2,26229,5,2,Normal,Low Income,Minimal Balance,Normal Customer,718,France,Male,27,0,1,PLATINUM,538,No,No,No,No
15585835,4,2,134034,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,655,Spain,Female,34,109784,1,PLATINUM,985,Yes,No,No,No
15595071,9,1,198033,12,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,696,France,Male,22,149777,3,PLATINUM,873,Yes,Yes,No,No
15628203,3,1,119883,5,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,637,France,Female,38,104340,5,PLATINUM,361,No,No,No,No
15667190,1,1,133102,6,4,Normal,High Income,Standard Balance,Normal Customer,630,Spain,Female,21,85818,2,DIAMOND,374,Yes,Yes,No,No
15780212,4,1,176395,5,2,Low Spending and no Credit Card,Very High Income,High Networth and Substantial Savings Balance,Normal Customer,592,France,Male,37,212693,1,GOLD,232,No,No,No,No
15766869,1,2,193180,8,4,High Spending with Credit Card,Very High Income,Standard Balance,Potential Customer,634,Germany,Male,37,89697,2,GOLD,725,Yes,Yes,No,No
15775741,9,2,125062,9,4,Normal,High Income,Minimal Balance,Potential Customer,608,France,Female,28,0,4,GOLD,397,Yes,Yes,No,No
15628170,9,1,143288,8,2,Normal,High Income,Standard Balance,Potential Customer,565,Germany,Female,32,68067,3,SILVER,504,Yes,No,No,No
15701318,9,1,87236,10,4,Normal,High Income,High Saving Balance,Loyal Customer,763,Spain,Male,67,148565,1,PLATINUM,595,No,Yes,No,No
15710928,8,1,93770,12,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,665,France,Female,55,136354,4,GOLD,940,Yes,Yes,No,No
15682547,1,1,88965,7,4,Normal,High Income,High Saving Balance,Potential Customer,649,France,Male,38,122214,3,DIAMOND,591,No,Yes,No,No
15631170,3,2,30794,7,4,Normal,Middle Income,Minimal Balance,Potential Customer,695,France,Male,45,0,1,PLATINUM,364,Yes,Yes,No,No
15648702,6,2,74532,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,775,Germany,Male,70,119685,1,GOLD,237,Yes,Yes,No,No
15783444,3,1,113086,8,4,Normal,High Income,High Saving Balance,Potential Customer,788,France,Female,39,135139,1,SILVER,444,No,Yes,No,No
15809178,9,1,32574,9,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,569,Germany,Female,42,146101,2,PLATINUM,812,Yes,No,Yes,Yes
15806688,8,3,130114,10,2,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,726,Spain,Female,56,123111,4,DIAMOND,873,No,Yes,Yes,Yes
15576824,3,3,104722,7,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,564,Germany,Female,44,111760,3,DIAMOND,785,Yes,Yes,Yes,Yes
15675422,9,1,14560,11,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,544,France,Female,32,110728,1,SILVER,629,Yes,Yes,No,No
15681550,8,1,599,11,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,614,France,Female,41,121558,5,SILVER,698,Yes,Yes,No,No
15812628,8,1,129698,7,2,Normal,High Income,High Saving Balance,Potential Customer,453,Germany,Female,38,120623,5,GOLD,364,Yes,No,No,No
15597951,4,1,36315,10,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,471,France,Female,58,114714,1,PLATINUM,904,Yes,Yes,No,No
15807045,3,1,1114,5,2,Low Spending and no Credit Card,Low Income,High Saving Balance,Normal Customer,829,Germany,Female,37,103458,3,PLATINUM,287,No,No,No,No
15581748,2,2,70954,9,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,754,Germany,Male,57,101135,5,GOLD,898,Yes,Yes,No,No
15770420,10,2,73471,12,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,749,Germany,Male,46,78136,5,SILVER,887,Yes,Yes,No,No
15608230,1,2,91573,5,2,Normal,High Income,Minimal Balance,Normal Customer,667,France,Male,23,0,3,SILVER,474,Yes,No,No,No
15730339,3,1,3155,5,2,Low Spending and no Credit Card,Low Income,High Saving Balance,Normal Customer,670,Spain,Male,30,133446,5,GOLD,317,No,No,No,No
15712584,7,2,88188,8,4,Normal,High Income,Minimal Balance,Potential Customer,670,France,Female,33,0,2,DIAMOND,241,Yes,Yes,No,No
15592816,1,1,118855,3,1,Normal,High Income,High Saving Balance,Very Low-value and Inactive,623,Germany,Female,48,108076,3,PLATINUM,223,Yes,No,Yes,Yes
15641480,5,1,125257,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,571,France,Male,32,131354,1,PLATINUM,607,Yes,No,No,No
15708505,7,2,39016,9,4,Normal,Middle Income,Standard Balance,Potential Customer,641,Germany,Female,37,62975,1,GOLD,513,No,Yes,No,No
15791131,2,1,145796,7,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,551,Germany,Female,30,143340,2,DIAMOND,911,Yes,No,No,No
15618225,8,2,168816,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,741,Germany,Male,36,116993,3,SILVER,612,Yes,No,No,No
15644724,4,2,73322,8,4,Normal,Middle Income,Standard Balance,Potential Customer,472,France,Male,31,58663,1,GOLD,437,No,Yes,No,No
15662098,3,3,113678,6,1,High Spending with no Credit Card,High Income,High Saving Balance,Normal Customer,650,Spain,Male,41,128809,2,DIAMOND,676,No,No,Yes,Yes
15723894,7,1,124608,8,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,625,France,Male,45,137555,3,SILVER,622,No,No,No,No
15787699,4,1,11276,10,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,650,Germany,Male,34,142393,3,DIAMOND,981,Yes,Yes,No,No
15687738,8,2,136621,7,2,Normal,High Income,Minimal Balance,Potential Customer,535,France,Female,38,0,1,DIAMOND,272,Yes,No,No,No
15576126,2,1,70524,9,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,649,France,Female,41,125785,4,PLATINUM,880,Yes,Yes,No,No
15658889,4,1,51980,7,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,689,France,Male,22,136444,1,DIAMOND,919,Yes,No,Yes,Yes
15667046,7,1,113481,7,2,Normal,High Income,High Saving Balance,Potential Customer,694,Spain,Male,38,121527,4,PLATINUM,582,Yes,No,No,No
15669957,9,1,49026,11,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,655,Germany,Male,52,144697,2,DIAMOND,691,Yes,Yes,No,No
15655794,8,2,145938,11,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,620,France,Male,36,0,5,PLATINUM,675,Yes,Yes,No,No
15599829,10,2,25162,11,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,577,France,Female,35,0,3,PLATINUM,723,Yes,Yes,No,No
15753332,8,1,175754,6,1,Normal,Very High Income,High Saving Balance,Normal Customer,401,Germany,Male,48,128140,2,GOLD,382,Yes,No,Yes,Yes
15671124,6,1,24903,10,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,599,France,Male,25,120383,5,DIAMOND,648,Yes,Yes,No,No
15767474,9,3,169719,7,2,Normal,Very High Income,Minimal Balance,Potential Customer,481,France,Female,57,0,3,SILVER,259,Yes,Yes,Yes,Yes
15720671,8,2,179566,9,4,Normal,Very High Income,High Saving Balance,Potential Customer,704,France,Male,42,129735,1,PLATINUM,361,Yes,Yes,No,No
15626787,8,1,115338,9,1,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,698,Spain,Female,31,185078,5,GOLD,921,No,No,Yes,Yes
15774491,6,2,48132,9,2,High Spending with no Credit Card,Middle Income,Minimal Balance,Potential Customer,480,France,Female,28,0,3,SILVER,921,No,No,No,No
15579647,0,1,160829,6,4,Normal,Very High Income,Minimal Balance,Normal Customer,682,France,Male,42,0,5,SILVER,262,Yes,Yes,No,No
15625522,7,2,145152,10,4,High Spending with no Credit Card,High Income,Minimal Balance,Loyal Customer,700,Spain,Male,31,0,1,GOLD,676,No,Yes,No,No
15765806,1,1,196294,6,4,Normal,Very High Income,High Saving Balance,Normal Customer,492,France,Male,29,144592,3,SILVER,251,Yes,Yes,No,No
15566708,4,2,161654,5,1,Normal,Very High Income,Minimal Balance,Normal Customer,444,France,Female,45,0,3,DIAMOND,482,Yes,No,Yes,Yes
15668347,6,2,84636,9,2,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,624,France,Male,36,0,5,DIAMOND,813,No,No,No,No
15575214,7,1,159487,9,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,709,France,Male,37,0,5,SILVER,981,Yes,No,No,No
15591123,2,1,38596,9,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,557,Germany,Male,68,100194,1,GOLD,888,Yes,Yes,No,No
15573280,6,2,27815,9,4,Normal,Low Income,High Saving Balance,Potential Customer,646,Germany,Male,50,145295,3,GOLD,561,Yes,Yes,No,No
15589018,3,2,183893,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,719,Germany,Male,28,106070,3,GOLD,802,Yes,Yes,No,No
15654495,6,1,140804,11,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,706,Germany,Female,47,120622,5,DIAMOND,870,Yes,Yes,No,No
15597265,7,2,146586,10,4,High Spending with no Credit Card,High Income,Minimal Balance,Loyal Customer,660,France,Male,38,0,2,GOLD,780,No,Yes,No,No
15733876,9,2,40062,10,4,Normal,Middle Income,Minimal Balance,Loyal Customer,667,France,Male,36,0,4,SILVER,472,Yes,Yes,No,No
15677217,1,1,181300,7,4,Normal,Very High Income,Minimal Balance,Potential Customer,705,France,Male,30,0,5,SILVER,554,Yes,Yes,No,No
15747265,10,1,84136,10,4,Normal,High Income,High Saving Balance,Loyal Customer,598,Germany,Female,27,171284,5,GOLD,508,Yes,Yes,No,No
15713379,4,2,197594,10,4,High Spending with Credit Card,Very High Income,Minimal Balance,Loyal Customer,669,France,Male,26,0,2,GOLD,829,Yes,Yes,No,No
15730433,1,1,125954,6,1,High Spending with Credit Card,High Income,High Saving Balance,Normal Customer,580,Germany,Female,38,128218,5,PLATINUM,951,Yes,No,Yes,Yes
15693347,5,2,75465,11,4,High Spending with Credit Card,Middle Income,Minimal Balance,Loyal Customer,676,France,Female,32,0,5,DIAMOND,862,Yes,Yes,No,No
15715465,7,1,177737,6,2,Normal,Very High Income,Standard Balance,Normal Customer,714,Germany,Male,28,77776,3,DIAMOND,264,Yes,No,No,No
15680736,6,2,7144,8,4,Normal,Low Income,High Saving Balance,Potential Customer,597,Germany,Female,72,124978,2,PLATINUM,374,Yes,Yes,No,No
15610765,1,2,155640,7,2,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,559,France,Male,29,0,1,DIAMOND,839,No,No,No,No
15650034,1,1,162428,7,4,Normal,Very High Income,Minimal Balance,Potential Customer,564,France,Female,28,0,3,PLATINUM,434,Yes,Yes,No,No
15782468,3,2,12458,8,2,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,850,Spain,Male,51,109800,3,PLATINUM,974,Yes,Yes,Yes,Yes
15685109,7,2,14917,8,2,High Spending with no Credit Card,Low Income,Minimal Balance,Potential Customer,689,France,Male,39,0,2,PLATINUM,680,No,No,No,No
15776233,8,1,182184,7,1,Normal,Very High Income,High Saving Balance,Potential Customer,758,Germany,Female,61,125397,1,DIAMOND,538,Yes,No,Yes,Yes
15761141,10,2,129984,11,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,604,Spain,Female,71,0,1,GOLD,750,Yes,Yes,No,No
15781702,9,2,194873,9,4,Low Spending and no Credit Card,Very High Income,High Saving Balance,Potential Customer,733,Germany,Male,38,111347,2,GOLD,260,No,Yes,No,No
15790235,8,2,117507,12,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,778,Spain,Male,40,104291,5,GOLD,998,Yes,Yes,No,No
15641416,9,2,157528,8,2,Normal,Very High Income,Standard Balance,Potential Customer,732,Germany,Female,61,94867,3,GOLD,507,Yes,Yes,Yes,Yes
15775234,8,2,92613,7,2,Low Spending and no Credit Card,High Income,Minimal Balance,Potential Customer,646,France,Male,24,0,3,GOLD,239,No,No,No,No
15659475,6,2,74851,7,2,Normal,Middle Income,High Saving Balance,Potential Customer,597,France,Female,33,135704,3,SILVER,438,No,No,No,No
15642202,5,2,127413,10,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,821,Germany,Female,37,106454,5,GOLD,798,No,Yes,No,No
15771417,7,1,69584,5,1,Low Spending and no Credit Card,Middle Income,High Saving Balance,Normal Customer,640,France,Male,43,132412,5,SILVER,320,No,No,Yes,Yes
15585100,9,1,198814,9,1,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,511,Germany,Female,40,124402,1,DIAMOND,946,Yes,No,Yes,Yes
15700487,6,3,162643,7,1,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,805,France,Male,46,118022,4,GOLD,719,Yes,No,Yes,Yes
15726589,1,1,114093,4,2,Normal,High Income,Standard Balance,Normal Customer,540,Germany,Male,39,82531,3,GOLD,361,Yes,No,No,No
15747503,0,1,68860,3,1,Normal,Middle Income,High Saving Balance,Very Low-value and Inactive,705,Spain,Male,44,184552,3,DIAMOND,295,Yes,No,Yes,Yes
15595883,4,1,16150,8,4,Normal,Low Income,High Saving Balance,Potential Customer,540,Germany,Male,39,127278,3,DIAMOND,572,Yes,Yes,No,No
15663826,3,1,115227,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,532,Spain,Female,66,0,1,DIAMOND,955,Yes,Yes,No,No
15742820,2,2,170622,9,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,535,France,Female,45,0,4,GOLD,921,No,Yes,No,No
15624793,5,1,103099,9,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,627,Germany,Male,23,184245,2,SILVER,971,Yes,No,No,No
15597930,8,1,172496,6,1,Low Spending and no Credit Card,Very High Income,Standard Balance,Normal Customer,646,France,Male,52,59669,3,SILVER,374,No,No,Yes,Yes
15665110,7,1,38773,9,4,Normal,Middle Income,Standard Balance,Potential Customer,515,France,Female,25,79544,2,DIAMOND,509,No,Yes,No,No
15770719,6,1,44946,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,697,France,Female,39,151553,4,SILVER,221,Yes,Yes,No,No
15731327,2,2,146008,9,4,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,652,Germany,Male,27,166528,1,SILVER,917,No,Yes,No,No
15576044,6,1,145558,7,2,Normal,High Income,High Saving Balance,Potential Customer,579,Germany,Male,28,150329,2,PLATINUM,588,Yes,No,No,No
15775662,8,1,193312,7,2,Normal,Very High Income,High Saving Balance,Potential Customer,760,France,Male,43,121912,3,SILVER,224,Yes,No,No,No
15646817,9,2,40258,7,2,Normal,Middle Income,High Saving Balance,Potential Customer,769,France,Male,51,156774,4,PLATINUM,401,Yes,No,No,No
15596060,8,1,46678,9,4,Normal,Middle Income,High Saving Balance,Potential Customer,498,Spain,Male,29,127864,5,SILVER,404,Yes,Yes,No,No
15723299,4,1,153888,7,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,774,France,Male,53,113709,3,PLATINUM,616,Yes,Yes,Yes,Yes
15636982,7,1,103108,9,4,Normal,High Income,Standard Balance,Potential Customer,705,Germany,Female,43,79975,1,SILVER,475,Yes,Yes,No,No
15751175,2,2,58652,8,4,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,648,France,Female,44,0,5,DIAMOND,708,Yes,Yes,No,No
15618936,5,1,91624,5,1,Normal,High Income,Minimal Balance,Normal Customer,688,France,Female,51,0,4,PLATINUM,320,Yes,No,Yes,Yes
15787529,0,1,65986,3,1,Normal,Middle Income,Minimal Balance,Very Low-value and Inactive,592,Spain,Male,38,0,1,GOLD,354,Yes,No,Yes,Yes
